"","week","District","n_protests","n_protesters","is_protest","DerryHome","DerryWin","pcg_catholics","pcg_car","pcg_Unem","Distance_km"
"3529",1982-06-27,"Lisburn",0,0,0,0,0,22.5,0.830906808911202,0.115508711550871,87.68
"3530",1982-06-27,"Magherafelt",0,0,0,0,0,56.5,0.849748303786387,0.223038594713284,37.43
"3531",1982-06-27,"Moyle",0,0,0,0,0,51,0.8159046692607,0.237920264559985,65.75
"3532",1982-06-27,"Newry & Mourne",0,0,0,0,0,74,0.806266757794017,0.268252727205034,105.99
"3533",1982-06-27,"Newtownabbey",0,0,0,0,0,13.5,0.788887393148011,0.113241141907532,83.03
"3534",1982-06-27,"North Down",0,0,0,0,0,9,0.84575329784772,0.0771189396581793,101.48
"3535",1982-06-27,"Omagh",0,0,0,0,0,65,0.863487112132655,0.196044546850998,39.96
"3536",1982-06-27,"Other",0,0,0,0,0,38.8,0.81,0.19,NA
"3537",1982-06-27,"Strabane",0,0,0,0,0,61,0.801040876070693,0.278961078761876,24.91
"3538",1982-07-04,"Antrim",0,0,0,0,0,33,0.809449229966066,0.140604890604891,66.92
"3539",1982-07-04,"Ards",0,0,0,0,0,13,0.819106688679666,0.110149148006769,113.63
"3540",1982-07-04,"Armagh",0,0,0,0,0,46.5,0.876534481650492,0.167122135799874,78.9
"3541",1982-07-04,"Ballymena",0,0,0,0,0,19,0.841101906377882,0.121303430760622,62.1
"3542",1982-07-04,"Ballymoney",0,0,0,0,0,29,0.854752950330696,0.176414189837009,51.35
"3543",1982-07-04,"Banbridge",0,0,0,0,0,28.5,0.838401310997815,0.140473963205488,93.51
"3544",1982-07-04,"Belfast",0,0,0,0,0,38,0.610568847747378,0.181856603773585,88.87
"3545",1982-07-04,"Carrickfergus",0,0,0,0,0,8,0.78115671641791,0.145637212245867,92.01
"3546",1982-07-04,"Castlereagh",0,0,0,0,0,8,0.819398117263361,0.082949153683077,97.84
"3547",1982-07-04,"Coleraine",0,0,0,0,0,24,0.80096123037488,0.167758638909437,36.19
"3548",1982-07-04,"Cookstown",0,0,0,0,0,52.5,0.875269687162891,0.261658286503007,46.72
"3549",1982-07-04,"Craigavon",0,0,0,0,0,42,0.777985858971909,0.509049631077757,73.86
"3550",1982-07-04,"Derry",0,0,0,0,0,68.5,0.706494896279223,0.190879850903298,0
"3551",1982-07-04,"Down",0,0,0,0,0,59.5,0.823690554459785,0.138850764022326,112.37
"3552",1982-07-04,"Dungannon",0,0,0,0,0,53,0.865316246382803,0.235647655418519,57.26
"3553",1982-07-04,"Fermanagh",0,0,0,0,0,54.5,0.859516023544801,0.193205619412516,71.67
"3554",1982-07-04,"Larne",0,0,0,0,0,24.5,0.763540669856459,0.147421931735657,83.54
"3555",1982-07-04,"Limavady",0,0,0,0,0,54.5,0.803325223033252,0.231262327416174,17.9
"3556",1982-07-04,"Lisburn",0,0,0,0,0,22.5,0.830906808911202,0.115508711550871,87.68
"3557",1982-07-04,"Magherafelt",0,0,0,0,0,56.5,0.849748303786387,0.223038594713284,37.43
"3558",1982-07-04,"Moyle",0,0,0,0,0,51,0.8159046692607,0.237920264559985,65.75
"3559",1982-07-04,"Newry & Mourne",0,0,0,0,0,74,0.806266757794017,0.268252727205034,105.99
"3560",1982-07-04,"Newtownabbey",0,0,0,0,0,13.5,0.788887393148011,0.113241141907532,83.03
"3561",1982-07-04,"North Down",0,0,0,0,0,9,0.84575329784772,0.0771189396581793,101.48
"3562",1982-07-04,"Omagh",0,0,0,0,0,65,0.863487112132655,0.196044546850998,39.96
"3563",1982-07-04,"Other",0,0,0,0,0,38.8,0.81,0.19,NA
"3564",1982-07-04,"Strabane",0,0,0,0,0,61,0.801040876070693,0.278961078761876,24.91
"3565",1982-07-11,"Antrim",0,0,0,0,0,33,0.809449229966066,0.140604890604891,66.92
"3566",1982-07-11,"Ards",0,0,0,0,0,13,0.819106688679666,0.110149148006769,113.63
"3567",1982-07-11,"Armagh",0,0,0,0,0,46.5,0.876534481650492,0.167122135799874,78.9
"3568",1982-07-11,"Ballymena",0,0,0,0,0,19,0.841101906377882,0.121303430760622,62.1
"3569",1982-07-11,"Ballymoney",0,0,0,0,0,29,0.854752950330696,0.176414189837009,51.35
"3570",1982-07-11,"Banbridge",0,0,0,0,0,28.5,0.838401310997815,0.140473963205488,93.51
"3571",1982-07-11,"Belfast",0,0,0,0,0,38,0.610568847747378,0.181856603773585,88.87
"3572",1982-07-11,"Carrickfergus",0,0,0,0,0,8,0.78115671641791,0.145637212245867,92.01
"3573",1982-07-11,"Castlereagh",0,0,0,0,0,8,0.819398117263361,0.082949153683077,97.84
"3574",1982-07-11,"Coleraine",0,0,0,0,0,24,0.80096123037488,0.167758638909437,36.19
"3575",1982-07-11,"Cookstown",0,0,0,0,0,52.5,0.875269687162891,0.261658286503007,46.72
"3576",1982-07-11,"Craigavon",0,0,0,0,0,42,0.777985858971909,0.509049631077757,73.86
"3577",1982-07-11,"Derry",0,0,0,0,0,68.5,0.706494896279223,0.190879850903298,0
"3578",1982-07-11,"Down",0,0,0,0,0,59.5,0.823690554459785,0.138850764022326,112.37
"3579",1982-07-11,"Dungannon",0,0,0,0,0,53,0.865316246382803,0.235647655418519,57.26
"3580",1982-07-11,"Fermanagh",0,0,0,0,0,54.5,0.859516023544801,0.193205619412516,71.67
"3581",1982-07-11,"Larne",0,0,0,0,0,24.5,0.763540669856459,0.147421931735657,83.54
"3582",1982-07-11,"Limavady",0,0,0,0,0,54.5,0.803325223033252,0.231262327416174,17.9
"3583",1982-07-11,"Lisburn",0,0,0,0,0,22.5,0.830906808911202,0.115508711550871,87.68
"3584",1982-07-11,"Magherafelt",0,0,0,0,0,56.5,0.849748303786387,0.223038594713284,37.43
"3585",1982-07-11,"Moyle",0,0,0,0,0,51,0.8159046692607,0.237920264559985,65.75
"3586",1982-07-11,"Newry & Mourne",1,3,1,0,0,74,0.806266757794017,0.268252727205034,105.99
"3587",1982-07-11,"Newtownabbey",0,0,0,0,0,13.5,0.788887393148011,0.113241141907532,83.03
"3588",1982-07-11,"North Down",0,0,0,0,0,9,0.84575329784772,0.0771189396581793,101.48
"3589",1982-07-11,"Omagh",0,0,0,0,0,65,0.863487112132655,0.196044546850998,39.96
"3590",1982-07-11,"Other",0,0,0,0,0,38.8,0.81,0.19,NA
"3591",1982-07-11,"Strabane",0,0,0,0,0,61,0.801040876070693,0.278961078761876,24.91
"3592",1982-07-18,"Antrim",0,0,0,0,0,33,0.809449229966066,0.140604890604891,66.92
"3593",1982-07-18,"Ards",0,0,0,0,0,13,0.819106688679666,0.110149148006769,113.63
"3594",1982-07-18,"Armagh",0,0,0,0,0,46.5,0.876534481650492,0.167122135799874,78.9
"3595",1982-07-18,"Ballymena",0,0,0,0,0,19,0.841101906377882,0.121303430760622,62.1
"3596",1982-07-18,"Ballymoney",0,0,0,0,0,29,0.854752950330696,0.176414189837009,51.35
"3597",1982-07-18,"Banbridge",0,0,0,0,0,28.5,0.838401310997815,0.140473963205488,93.51
"3598",1982-07-18,"Belfast",0,0,0,0,0,38,0.610568847747378,0.181856603773585,88.87
"3599",1982-07-18,"Carrickfergus",0,0,0,0,0,8,0.78115671641791,0.145637212245867,92.01
"3600",1982-07-18,"Castlereagh",0,0,0,0,0,8,0.819398117263361,0.082949153683077,97.84
"3601",1982-07-18,"Coleraine",0,0,0,0,0,24,0.80096123037488,0.167758638909437,36.19
"3602",1982-07-18,"Cookstown",0,0,0,0,0,52.5,0.875269687162891,0.261658286503007,46.72
"3603",1982-07-18,"Craigavon",0,0,0,0,0,42,0.777985858971909,0.509049631077757,73.86
"3604",1982-07-18,"Derry",0,0,0,0,0,68.5,0.706494896279223,0.190879850903298,0
"3605",1982-07-18,"Down",0,0,0,0,0,59.5,0.823690554459785,0.138850764022326,112.37
"3606",1982-07-18,"Dungannon",0,0,0,0,0,53,0.865316246382803,0.235647655418519,57.26
"3607",1982-07-18,"Fermanagh",0,0,0,0,0,54.5,0.859516023544801,0.193205619412516,71.67
"3608",1982-07-18,"Larne",0,0,0,0,0,24.5,0.763540669856459,0.147421931735657,83.54
"3609",1982-07-18,"Limavady",0,0,0,0,0,54.5,0.803325223033252,0.231262327416174,17.9
"3610",1982-07-18,"Lisburn",0,0,0,0,0,22.5,0.830906808911202,0.115508711550871,87.68
"3611",1982-07-18,"Magherafelt",0,0,0,0,0,56.5,0.849748303786387,0.223038594713284,37.43
"3612",1982-07-18,"Moyle",0,0,0,0,0,51,0.8159046692607,0.237920264559985,65.75
"3613",1982-07-18,"Newry & Mourne",0,0,0,0,0,74,0.806266757794017,0.268252727205034,105.99
"3614",1982-07-18,"Newtownabbey",0,0,0,0,0,13.5,0.788887393148011,0.113241141907532,83.03
"3615",1982-07-18,"North Down",0,0,0,0,0,9,0.84575329784772,0.0771189396581793,101.48
"3616",1982-07-18,"Omagh",0,0,0,0,0,65,0.863487112132655,0.196044546850998,39.96
"3617",1982-07-18,"Other",0,0,0,0,0,38.8,0.81,0.19,NA
"3618",1982-07-18,"Strabane",0,0,0,0,0,61,0.801040876070693,0.278961078761876,24.91
"3619",1982-07-25,"Antrim",0,0,0,0,0,33,0.809449229966066,0.140604890604891,66.92
"3620",1982-07-25,"Ards",0,0,0,0,0,13,0.819106688679666,0.110149148006769,113.63
"3621",1982-07-25,"Armagh",0,0,0,0,0,46.5,0.876534481650492,0.167122135799874,78.9
"3622",1982-07-25,"Ballymena",0,0,0,0,0,19,0.841101906377882,0.121303430760622,62.1
"3623",1982-07-25,"Ballymoney",0,0,0,0,0,29,0.854752950330696,0.176414189837009,51.35
"3624",1982-07-25,"Banbridge",0,0,0,0,0,28.5,0.838401310997815,0.140473963205488,93.51
"3625",1982-07-25,"Belfast",0,0,0,0,0,38,0.610568847747378,0.181856603773585,88.87
"3626",1982-07-25,"Carrickfergus",0,0,0,0,0,8,0.78115671641791,0.145637212245867,92.01
"3627",1982-07-25,"Castlereagh",0,0,0,0,0,8,0.819398117263361,0.082949153683077,97.84
"3628",1982-07-25,"Coleraine",0,0,0,0,0,24,0.80096123037488,0.167758638909437,36.19
"3629",1982-07-25,"Cookstown",0,0,0,0,0,52.5,0.875269687162891,0.261658286503007,46.72
"3630",1982-07-25,"Craigavon",0,0,0,0,0,42,0.777985858971909,0.509049631077757,73.86
"3631",1982-07-25,"Derry",0,0,0,0,0,68.5,0.706494896279223,0.190879850903298,0
"3632",1982-07-25,"Down",0,0,0,0,0,59.5,0.823690554459785,0.138850764022326,112.37
"3633",1982-07-25,"Dungannon",0,0,0,0,0,53,0.865316246382803,0.235647655418519,57.26
"3634",1982-07-25,"Fermanagh",0,0,0,0,0,54.5,0.859516023544801,0.193205619412516,71.67
"3635",1982-07-25,"Larne",0,0,0,0,0,24.5,0.763540669856459,0.147421931735657,83.54
"3636",1982-07-25,"Limavady",0,0,0,0,0,54.5,0.803325223033252,0.231262327416174,17.9
"3637",1982-07-25,"Lisburn",0,0,0,0,0,22.5,0.830906808911202,0.115508711550871,87.68
"3638",1982-07-25,"Magherafelt",0,0,0,0,0,56.5,0.849748303786387,0.223038594713284,37.43
"3639",1982-07-25,"Moyle",0,0,0,0,0,51,0.8159046692607,0.237920264559985,65.75
"3640",1982-07-25,"Newry & Mourne",0,0,0,0,0,74,0.806266757794017,0.268252727205034,105.99
"3641",1982-07-25,"Newtownabbey",0,0,0,0,0,13.5,0.788887393148011,0.113241141907532,83.03
"3642",1982-07-25,"North Down",0,0,0,0,0,9,0.84575329784772,0.0771189396581793,101.48
"3643",1982-07-25,"Omagh",0,0,0,0,0,65,0.863487112132655,0.196044546850998,39.96
"3644",1982-07-25,"Other",0,0,0,0,0,38.8,0.81,0.19,NA
"3645",1982-07-25,"Strabane",0,0,0,0,0,61,0.801040876070693,0.278961078761876,24.91
"3646",1982-08-01,"Antrim",0,0,0,0,0,33,0.809449229966066,0.140604890604891,66.92
"3647",1982-08-01,"Ards",0,0,0,0,0,13,0.819106688679666,0.110149148006769,113.63
"3648",1982-08-01,"Armagh",0,0,0,0,0,46.5,0.876534481650492,0.167122135799874,78.9
"3649",1982-08-01,"Ballymena",0,0,0,0,0,19,0.841101906377882,0.121303430760622,62.1
"3650",1982-08-01,"Ballymoney",0,0,0,0,0,29,0.854752950330696,0.176414189837009,51.35
"3651",1982-08-01,"Banbridge",0,0,0,0,0,28.5,0.838401310997815,0.140473963205488,93.51
"3652",1982-08-01,"Belfast",0,0,0,0,0,38,0.610568847747378,0.181856603773585,88.87
"3653",1982-08-01,"Carrickfergus",0,0,0,0,0,8,0.78115671641791,0.145637212245867,92.01
"3654",1982-08-01,"Castlereagh",0,0,0,0,0,8,0.819398117263361,0.082949153683077,97.84
"3655",1982-08-01,"Coleraine",0,0,0,0,0,24,0.80096123037488,0.167758638909437,36.19
"3656",1982-08-01,"Cookstown",0,0,0,0,0,52.5,0.875269687162891,0.261658286503007,46.72
"3657",1982-08-01,"Craigavon",0,0,0,0,0,42,0.777985858971909,0.509049631077757,73.86
"3658",1982-08-01,"Derry",0,0,0,0,0,68.5,0.706494896279223,0.190879850903298,0
"3659",1982-08-01,"Down",0,0,0,0,0,59.5,0.823690554459785,0.138850764022326,112.37
"3660",1982-08-01,"Dungannon",0,0,0,0,0,53,0.865316246382803,0.235647655418519,57.26
"3661",1982-08-01,"Fermanagh",0,0,0,0,0,54.5,0.859516023544801,0.193205619412516,71.67
"3662",1982-08-01,"Larne",0,0,0,0,0,24.5,0.763540669856459,0.147421931735657,83.54
"3663",1982-08-01,"Limavady",0,0,0,0,0,54.5,0.803325223033252,0.231262327416174,17.9
"3664",1982-08-01,"Lisburn",0,0,0,0,0,22.5,0.830906808911202,0.115508711550871,87.68
"3665",1982-08-01,"Magherafelt",0,0,0,0,0,56.5,0.849748303786387,0.223038594713284,37.43
"3666",1982-08-01,"Moyle",0,0,0,0,0,51,0.8159046692607,0.237920264559985,65.75
"3667",1982-08-01,"Newry & Mourne",0,0,0,0,0,74,0.806266757794017,0.268252727205034,105.99
"3668",1982-08-01,"Newtownabbey",0,0,0,0,0,13.5,0.788887393148011,0.113241141907532,83.03
"3669",1982-08-01,"North Down",0,0,0,0,0,9,0.84575329784772,0.0771189396581793,101.48
"3670",1982-08-01,"Omagh",0,0,0,0,0,65,0.863487112132655,0.196044546850998,39.96
"3671",1982-08-01,"Other",0,0,0,0,0,38.8,0.81,0.19,NA
"3672",1982-08-01,"Strabane",0,0,0,0,0,61,0.801040876070693,0.278961078761876,24.91
"3673",1982-08-08,"Antrim",0,0,0,0,0,33,0.809449229966066,0.140604890604891,66.92
"3674",1982-08-08,"Ards",0,0,0,0,0,13,0.819106688679666,0.110149148006769,113.63
"3675",1982-08-08,"Armagh",0,0,0,0,0,46.5,0.876534481650492,0.167122135799874,78.9
"3676",1982-08-08,"Ballymena",0,0,0,0,0,19,0.841101906377882,0.121303430760622,62.1
"3677",1982-08-08,"Ballymoney",0,0,0,0,0,29,0.854752950330696,0.176414189837009,51.35
"3678",1982-08-08,"Banbridge",0,0,0,0,0,28.5,0.838401310997815,0.140473963205488,93.51
"3679",1982-08-08,"Belfast",1,301,1,0,0,38,0.610568847747378,0.181856603773585,88.87
"3680",1982-08-08,"Carrickfergus",0,0,0,0,0,8,0.78115671641791,0.145637212245867,92.01
"3681",1982-08-08,"Castlereagh",0,0,0,0,0,8,0.819398117263361,0.082949153683077,97.84
"3682",1982-08-08,"Coleraine",0,0,0,0,0,24,0.80096123037488,0.167758638909437,36.19
"3683",1982-08-08,"Cookstown",0,0,0,0,0,52.5,0.875269687162891,0.261658286503007,46.72
"3684",1982-08-08,"Craigavon",0,0,0,0,0,42,0.777985858971909,0.509049631077757,73.86
"3685",1982-08-08,"Derry",1,301,1,0,0,68.5,0.706494896279223,0.190879850903298,0
"3686",1982-08-08,"Down",0,0,0,0,0,59.5,0.823690554459785,0.138850764022326,112.37
"3687",1982-08-08,"Dungannon",0,0,0,0,0,53,0.865316246382803,0.235647655418519,57.26
"3688",1982-08-08,"Fermanagh",0,0,0,0,0,54.5,0.859516023544801,0.193205619412516,71.67
"3689",1982-08-08,"Larne",0,0,0,0,0,24.5,0.763540669856459,0.147421931735657,83.54
"3690",1982-08-08,"Limavady",0,0,0,0,0,54.5,0.803325223033252,0.231262327416174,17.9
"3691",1982-08-08,"Lisburn",0,0,0,0,0,22.5,0.830906808911202,0.115508711550871,87.68
"3692",1982-08-08,"Magherafelt",0,0,0,0,0,56.5,0.849748303786387,0.223038594713284,37.43
"3693",1982-08-08,"Moyle",0,0,0,0,0,51,0.8159046692607,0.237920264559985,65.75
"3694",1982-08-08,"Newry & Mourne",0,0,0,0,0,74,0.806266757794017,0.268252727205034,105.99
"3695",1982-08-08,"Newtownabbey",0,0,0,0,0,13.5,0.788887393148011,0.113241141907532,83.03
"3696",1982-08-08,"North Down",0,0,0,0,0,9,0.84575329784772,0.0771189396581793,101.48
"3697",1982-08-08,"Omagh",1,301,1,0,0,65,0.863487112132655,0.196044546850998,39.96
"3698",1982-08-08,"Other",0,0,0,0,0,38.8,0.81,0.19,NA
"3699",1982-08-08,"Strabane",0,0,0,0,0,61,0.801040876070693,0.278961078761876,24.91
"3700",1982-08-15,"Antrim",0,0,0,0,0,33,0.809449229966066,0.140604890604891,66.92
"3701",1982-08-15,"Ards",0,0,0,0,0,13,0.819106688679666,0.110149148006769,113.63
"3702",1982-08-15,"Armagh",0,0,0,0,0,46.5,0.876534481650492,0.167122135799874,78.9
"3703",1982-08-15,"Ballymena",0,0,0,0,0,19,0.841101906377882,0.121303430760622,62.1
"3704",1982-08-15,"Ballymoney",0,0,0,0,0,29,0.854752950330696,0.176414189837009,51.35
"3705",1982-08-15,"Banbridge",0,0,0,0,0,28.5,0.838401310997815,0.140473963205488,93.51
"3706",1982-08-15,"Belfast",0,0,0,0,0,38,0.610568847747378,0.181856603773585,88.87
"3707",1982-08-15,"Carrickfergus",0,0,0,0,0,8,0.78115671641791,0.145637212245867,92.01
"3708",1982-08-15,"Castlereagh",0,0,0,0,0,8,0.819398117263361,0.082949153683077,97.84
"3709",1982-08-15,"Coleraine",0,0,0,0,0,24,0.80096123037488,0.167758638909437,36.19
"3710",1982-08-15,"Cookstown",0,0,0,0,0,52.5,0.875269687162891,0.261658286503007,46.72
"3711",1982-08-15,"Craigavon",0,0,0,0,0,42,0.777985858971909,0.509049631077757,73.86
"3712",1982-08-15,"Derry",0,0,0,0,0,68.5,0.706494896279223,0.190879850903298,0
"3713",1982-08-15,"Down",0,0,0,0,0,59.5,0.823690554459785,0.138850764022326,112.37
"3714",1982-08-15,"Dungannon",0,0,0,0,0,53,0.865316246382803,0.235647655418519,57.26
"3715",1982-08-15,"Fermanagh",0,0,0,0,0,54.5,0.859516023544801,0.193205619412516,71.67
"3716",1982-08-15,"Larne",0,0,0,0,0,24.5,0.763540669856459,0.147421931735657,83.54
"3717",1982-08-15,"Limavady",0,0,0,0,0,54.5,0.803325223033252,0.231262327416174,17.9
"3718",1982-08-15,"Lisburn",0,0,0,0,0,22.5,0.830906808911202,0.115508711550871,87.68
"3719",1982-08-15,"Magherafelt",0,0,0,0,0,56.5,0.849748303786387,0.223038594713284,37.43
"3720",1982-08-15,"Moyle",0,0,0,0,0,51,0.8159046692607,0.237920264559985,65.75
"3721",1982-08-15,"Newry & Mourne",0,0,0,0,0,74,0.806266757794017,0.268252727205034,105.99
"3722",1982-08-15,"Newtownabbey",0,0,0,0,0,13.5,0.788887393148011,0.113241141907532,83.03
"3723",1982-08-15,"North Down",0,0,0,0,0,9,0.84575329784772,0.0771189396581793,101.48
"3724",1982-08-15,"Omagh",0,0,0,0,0,65,0.863487112132655,0.196044546850998,39.96
"3725",1982-08-15,"Other",0,0,0,0,0,38.8,0.81,0.19,NA
"3726",1982-08-15,"Strabane",0,0,0,0,0,61,0.801040876070693,0.278961078761876,24.91
"3727",1982-08-22,"Antrim",0,0,0,0,0,33,0.809449229966066,0.140604890604891,66.92
"3728",1982-08-22,"Ards",0,0,0,0,0,13,0.819106688679666,0.110149148006769,113.63
"3729",1982-08-22,"Armagh",1,3,1,0,0,46.5,0.876534481650492,0.167122135799874,78.9
"3730",1982-08-22,"Ballymena",0,0,0,0,0,19,0.841101906377882,0.121303430760622,62.1
"3731",1982-08-22,"Ballymoney",0,0,0,0,0,29,0.854752950330696,0.176414189837009,51.35
"3732",1982-08-22,"Banbridge",0,0,0,0,0,28.5,0.838401310997815,0.140473963205488,93.51
"3733",1982-08-22,"Belfast",3,36,1,0,0,38,0.610568847747378,0.181856603773585,88.87
"3734",1982-08-22,"Carrickfergus",0,0,0,0,0,8,0.78115671641791,0.145637212245867,92.01
"3735",1982-08-22,"Castlereagh",0,0,0,0,0,8,0.819398117263361,0.082949153683077,97.84
"3736",1982-08-22,"Coleraine",0,0,0,0,0,24,0.80096123037488,0.167758638909437,36.19
"3737",1982-08-22,"Cookstown",0,0,0,0,0,52.5,0.875269687162891,0.261658286503007,46.72
"3738",1982-08-22,"Craigavon",0,0,0,0,0,42,0.777985858971909,0.509049631077757,73.86
"3739",1982-08-22,"Derry",1,301,1,0,0,68.5,0.706494896279223,0.190879850903298,0
"3740",1982-08-22,"Down",0,0,0,0,0,59.5,0.823690554459785,0.138850764022326,112.37
"3741",1982-08-22,"Dungannon",0,0,0,0,0,53,0.865316246382803,0.235647655418519,57.26
"3742",1982-08-22,"Fermanagh",0,0,0,0,0,54.5,0.859516023544801,0.193205619412516,71.67
"3743",1982-08-22,"Larne",0,0,0,0,0,24.5,0.763540669856459,0.147421931735657,83.54
"3744",1982-08-22,"Limavady",0,0,0,0,0,54.5,0.803325223033252,0.231262327416174,17.9
"3745",1982-08-22,"Lisburn",0,0,0,0,0,22.5,0.830906808911202,0.115508711550871,87.68
"3746",1982-08-22,"Magherafelt",0,0,0,0,0,56.5,0.849748303786387,0.223038594713284,37.43
"3747",1982-08-22,"Moyle",0,0,0,0,0,51,0.8159046692607,0.237920264559985,65.75
"3748",1982-08-22,"Newry & Mourne",0,0,0,0,0,74,0.806266757794017,0.268252727205034,105.99
"3749",1982-08-22,"Newtownabbey",0,0,0,0,0,13.5,0.788887393148011,0.113241141907532,83.03
"3750",1982-08-22,"North Down",0,0,0,0,0,9,0.84575329784772,0.0771189396581793,101.48
"3751",1982-08-22,"Omagh",0,0,0,0,0,65,0.863487112132655,0.196044546850998,39.96
"3752",1982-08-22,"Other",0,0,0,0,0,38.8,0.81,0.19,NA
"3753",1982-08-22,"Strabane",0,0,0,0,0,61,0.801040876070693,0.278961078761876,24.91
"3754",1982-08-29,"Antrim",0,0,0,0,0,33,0.809449229966066,0.140604890604891,66.92
"3755",1982-08-29,"Ards",0,0,0,0,0,13,0.819106688679666,0.110149148006769,113.63
"3756",1982-08-29,"Armagh",0,0,0,0,0,46.5,0.876534481650492,0.167122135799874,78.9
"3757",1982-08-29,"Ballymena",0,0,0,0,0,19,0.841101906377882,0.121303430760622,62.1
"3758",1982-08-29,"Ballymoney",0,0,0,0,0,29,0.854752950330696,0.176414189837009,51.35
"3759",1982-08-29,"Banbridge",0,0,0,0,0,28.5,0.838401310997815,0.140473963205488,93.51
"3760",1982-08-29,"Belfast",0,0,0,0,0,38,0.610568847747378,0.181856603773585,88.87
"3761",1982-08-29,"Carrickfergus",0,0,0,0,0,8,0.78115671641791,0.145637212245867,92.01
"3762",1982-08-29,"Castlereagh",0,0,0,0,0,8,0.819398117263361,0.082949153683077,97.84
"3763",1982-08-29,"Coleraine",0,0,0,0,0,24,0.80096123037488,0.167758638909437,36.19
"3764",1982-08-29,"Cookstown",0,0,0,0,0,52.5,0.875269687162891,0.261658286503007,46.72
"3765",1982-08-29,"Craigavon",0,0,0,0,0,42,0.777985858971909,0.509049631077757,73.86
"3766",1982-08-29,"Derry",0,0,0,0,0,68.5,0.706494896279223,0.190879850903298,0
"3767",1982-08-29,"Down",0,0,0,0,0,59.5,0.823690554459785,0.138850764022326,112.37
"3768",1982-08-29,"Dungannon",0,0,0,0,0,53,0.865316246382803,0.235647655418519,57.26
"3769",1982-08-29,"Fermanagh",0,0,0,0,0,54.5,0.859516023544801,0.193205619412516,71.67
"3770",1982-08-29,"Larne",0,0,0,0,0,24.5,0.763540669856459,0.147421931735657,83.54
"3771",1982-08-29,"Limavady",0,0,0,0,0,54.5,0.803325223033252,0.231262327416174,17.9
"3772",1982-08-29,"Lisburn",0,0,0,0,0,22.5,0.830906808911202,0.115508711550871,87.68
"3773",1982-08-29,"Magherafelt",0,0,0,0,0,56.5,0.849748303786387,0.223038594713284,37.43
"3774",1982-08-29,"Moyle",0,0,0,0,0,51,0.8159046692607,0.237920264559985,65.75
"3775",1982-08-29,"Newry & Mourne",0,0,0,0,0,74,0.806266757794017,0.268252727205034,105.99
"3776",1982-08-29,"Newtownabbey",0,0,0,0,0,13.5,0.788887393148011,0.113241141907532,83.03
"3777",1982-08-29,"North Down",0,0,0,0,0,9,0.84575329784772,0.0771189396581793,101.48
"3778",1982-08-29,"Omagh",0,0,0,0,0,65,0.863487112132655,0.196044546850998,39.96
"3779",1982-08-29,"Other",0,0,0,0,0,38.8,0.81,0.19,NA
"3780",1982-08-29,"Strabane",0,0,0,0,0,61,0.801040876070693,0.278961078761876,24.91
"3781",1982-09-05,"Antrim",0,0,0,0,0,33,0.809449229966066,0.140604890604891,66.92
"3782",1982-09-05,"Ards",0,0,0,0,0,13,0.819106688679666,0.110149148006769,113.63
"3783",1982-09-05,"Armagh",0,0,0,0,0,46.5,0.876534481650492,0.167122135799874,78.9
"3784",1982-09-05,"Ballymena",0,0,0,0,0,19,0.841101906377882,0.121303430760622,62.1
"3785",1982-09-05,"Ballymoney",0,0,0,0,0,29,0.854752950330696,0.176414189837009,51.35
"3786",1982-09-05,"Banbridge",0,0,0,0,0,28.5,0.838401310997815,0.140473963205488,93.51
"3787",1982-09-05,"Belfast",0,0,0,0,0,38,0.610568847747378,0.181856603773585,88.87
"3788",1982-09-05,"Carrickfergus",0,0,0,0,0,8,0.78115671641791,0.145637212245867,92.01
"3789",1982-09-05,"Castlereagh",0,0,0,0,0,8,0.819398117263361,0.082949153683077,97.84
"3790",1982-09-05,"Coleraine",0,0,0,0,0,24,0.80096123037488,0.167758638909437,36.19
"3791",1982-09-05,"Cookstown",0,0,0,0,0,52.5,0.875269687162891,0.261658286503007,46.72
"3792",1982-09-05,"Craigavon",0,0,0,0,0,42,0.777985858971909,0.509049631077757,73.86
"3793",1982-09-05,"Derry",0,0,0,0,0,68.5,0.706494896279223,0.190879850903298,0
"3794",1982-09-05,"Down",0,0,0,0,0,59.5,0.823690554459785,0.138850764022326,112.37
"3795",1982-09-05,"Dungannon",0,0,0,0,0,53,0.865316246382803,0.235647655418519,57.26
"3796",1982-09-05,"Fermanagh",0,0,0,0,0,54.5,0.859516023544801,0.193205619412516,71.67
"3797",1982-09-05,"Larne",0,0,0,0,0,24.5,0.763540669856459,0.147421931735657,83.54
"3798",1982-09-05,"Limavady",0,0,0,0,0,54.5,0.803325223033252,0.231262327416174,17.9
"3799",1982-09-05,"Lisburn",0,0,0,0,0,22.5,0.830906808911202,0.115508711550871,87.68
"3800",1982-09-05,"Magherafelt",0,0,0,0,0,56.5,0.849748303786387,0.223038594713284,37.43
"3801",1982-09-05,"Moyle",0,0,0,0,0,51,0.8159046692607,0.237920264559985,65.75
"3802",1982-09-05,"Newry & Mourne",0,0,0,0,0,74,0.806266757794017,0.268252727205034,105.99
"3803",1982-09-05,"Newtownabbey",0,0,0,0,0,13.5,0.788887393148011,0.113241141907532,83.03
"3804",1982-09-05,"North Down",0,0,0,0,0,9,0.84575329784772,0.0771189396581793,101.48
"3805",1982-09-05,"Omagh",0,0,0,0,0,65,0.863487112132655,0.196044546850998,39.96
