"","week","District","n_protests","n_protesters","is_protest","CliftonvilleHome","CliftonvilleWin","pcg_catholics","pcg_car","pcg_Unem","Distance_km"
"1",1979-12-30,"Antrim",0,0,0,0,0,33,0.809449229966066,0.140604890604891,21.95
"2",1979-12-30,"Ards",0,0,0,0,0,13,0.819106688679666,0.110149148006769,24.79
"3",1979-12-30,"Armagh",0,0,0,0,0,46.5,0.876534481650492,0.167122135799874,53.85
"4",1979-12-30,"Ballymena",0,0,0,0,0,19,0.841101906377882,0.121303430760622,36.07
"5",1979-12-30,"Ballymoney",0,0,0,0,0,29,0.854752950330696,0.176414189837009,57.1
"6",1979-12-30,"Banbridge",0,0,0,0,0,28.5,0.838401310997815,0.140473963205488,34.57
"7",1979-12-30,"Belfast",1,2,1,1,0,38,0.610568847747378,0.181856603773585,0
"8",1979-12-30,"Carrickfergus",0,0,0,0,0,8,0.78115671641791,0.145637212245867,16.89
"9",1979-12-30,"Castlereagh",0,0,0,0,0,8,0.819398117263361,0.082949153683077,9.39
"10",1979-12-30,"Coleraine",0,0,0,0,0,24,0.80096123037488,0.167758638909437,68.92
"11",1979-12-30,"Cookstown",0,0,0,0,0,52.5,0.875269687162891,0.261658286503007,48.75
"12",1979-12-30,"Craigavon",0,0,0,0,0,42,0.777985858971909,0.509049631077757,31.31
"13",1979-12-30,"Derry",0,0,0,0,0,68.5,0.706494896279223,0.190879850903298,88.87
"14",1979-12-30,"Down",0,0,0,0,0,59.5,0.823690554459785,0.138850764022326,31.69
"15",1979-12-30,"Dungannon",0,0,0,0,0,53,0.865316246382803,0.235647655418519,65.36
"16",1979-12-30,"Fermanagh",0,0,0,0,0,54.5,0.859516023544801,0.193205619412516,112.49
"17",1979-12-30,"Larne",0,0,0,0,0,24.5,0.763540669856459,0.147421931735657,29.52
"18",1979-12-30,"Limavady",0,0,0,0,0,54.5,0.803325223033252,0.231262327416174,75.76
"19",1979-12-30,"Lisburn",0,0,0,0,0,22.5,0.830906808911202,0.115508711550871,14.32
"20",1979-12-30,"Magherafelt",0,0,0,0,0,56.5,0.849748303786387,0.223038594713284,51.44
"21",1979-12-30,"Moyle",0,0,0,0,0,51,0.8159046692607,0.237920264559985,62.32
"22",1979-12-30,"Newry & Mourne",0,0,0,0,0,74,0.806266757794017,0.268252727205034,54.92
"23",1979-12-30,"Newtownabbey",0,0,0,0,0,13.5,0.788887393148011,0.113241141907532,12.36
"24",1979-12-30,"North Down",0,0,0,0,0,9,0.84575329784772,0.0771189396581793,15.78
"25",1979-12-30,"Omagh",0,0,0,0,0,65,0.863487112132655,0.196044546850998,85.01
"26",1979-12-30,"Other",0,0,0,0,0,38.8,0.81,0.19,NA
"27",1979-12-30,"Strabane",0,0,0,0,0,61,0.801040876070693,0.278961078761876,96.21
"28",1980-01-06,"Antrim",0,0,0,0,0,33,0.809449229966066,0.140604890604891,21.95
"29",1980-01-06,"Ards",0,0,0,0,1,13,0.819106688679666,0.110149148006769,24.79
"30",1980-01-06,"Armagh",0,0,0,0,0,46.5,0.876534481650492,0.167122135799874,53.85
"31",1980-01-06,"Ballymena",0,0,0,0,0,19,0.841101906377882,0.121303430760622,36.07
"32",1980-01-06,"Ballymoney",0,0,0,0,0,29,0.854752950330696,0.176414189837009,57.1
"33",1980-01-06,"Banbridge",0,0,0,0,0,28.5,0.838401310997815,0.140473963205488,34.57
"34",1980-01-06,"Belfast",0,0,0,0,0,38,0.610568847747378,0.181856603773585,0
"35",1980-01-06,"Carrickfergus",0,0,0,0,0,8,0.78115671641791,0.145637212245867,16.89
"36",1980-01-06,"Castlereagh",0,0,0,0,0,8,0.819398117263361,0.082949153683077,9.39
"37",1980-01-06,"Coleraine",0,0,0,0,0,24,0.80096123037488,0.167758638909437,68.92
"38",1980-01-06,"Cookstown",0,0,0,0,0,52.5,0.875269687162891,0.261658286503007,48.75
"39",1980-01-06,"Craigavon",0,0,0,0,0,42,0.777985858971909,0.509049631077757,31.31
"40",1980-01-06,"Derry",0,0,0,0,0,68.5,0.706494896279223,0.190879850903298,88.87
"41",1980-01-06,"Down",1,3,1,0,0,59.5,0.823690554459785,0.138850764022326,31.69
"42",1980-01-06,"Dungannon",0,0,0,0,0,53,0.865316246382803,0.235647655418519,65.36
"43",1980-01-06,"Fermanagh",0,0,0,0,0,54.5,0.859516023544801,0.193205619412516,112.49
"44",1980-01-06,"Larne",0,0,0,0,0,24.5,0.763540669856459,0.147421931735657,29.52
"45",1980-01-06,"Limavady",0,0,0,0,0,54.5,0.803325223033252,0.231262327416174,75.76
"46",1980-01-06,"Lisburn",0,0,0,0,0,22.5,0.830906808911202,0.115508711550871,14.32
"47",1980-01-06,"Magherafelt",0,0,0,0,0,56.5,0.849748303786387,0.223038594713284,51.44
"48",1980-01-06,"Moyle",0,0,0,0,0,51,0.8159046692607,0.237920264559985,62.32
"49",1980-01-06,"Newry & Mourne",0,0,0,0,0,74,0.806266757794017,0.268252727205034,54.92
"50",1980-01-06,"Newtownabbey",0,0,0,0,0,13.5,0.788887393148011,0.113241141907532,12.36
"51",1980-01-06,"North Down",0,0,0,0,0,9,0.84575329784772,0.0771189396581793,15.78
"52",1980-01-06,"Omagh",0,0,0,0,0,65,0.863487112132655,0.196044546850998,85.01
"53",1980-01-06,"Other",0,0,0,0,0,38.8,0.81,0.19,NA
"54",1980-01-06,"Strabane",0,0,0,0,0,61,0.801040876070693,0.278961078761876,96.21
"55",1980-01-13,"Antrim",0,0,0,0,0,33,0.809449229966066,0.140604890604891,21.95
"56",1980-01-13,"Ards",0,0,0,0,0,13,0.819106688679666,0.110149148006769,24.79
"57",1980-01-13,"Armagh",0,0,0,0,0,46.5,0.876534481650492,0.167122135799874,53.85
"58",1980-01-13,"Ballymena",0,0,0,0,0,19,0.841101906377882,0.121303430760622,36.07
"59",1980-01-13,"Ballymoney",0,0,0,0,0,29,0.854752950330696,0.176414189837009,57.1
"60",1980-01-13,"Banbridge",0,0,0,0,0,28.5,0.838401310997815,0.140473963205488,34.57
"61",1980-01-13,"Belfast",0,0,0,1,1,38,0.610568847747378,0.181856603773585,0
"62",1980-01-13,"Carrickfergus",0,0,0,0,0,8,0.78115671641791,0.145637212245867,16.89
"63",1980-01-13,"Castlereagh",0,0,0,0,0,8,0.819398117263361,0.082949153683077,9.39
"64",1980-01-13,"Coleraine",0,0,0,0,0,24,0.80096123037488,0.167758638909437,68.92
"65",1980-01-13,"Cookstown",0,0,0,0,0,52.5,0.875269687162891,0.261658286503007,48.75
"66",1980-01-13,"Craigavon",0,0,0,0,0,42,0.777985858971909,0.509049631077757,31.31
"67",1980-01-13,"Derry",0,0,0,0,0,68.5,0.706494896279223,0.190879850903298,88.87
"68",1980-01-13,"Down",0,0,0,0,0,59.5,0.823690554459785,0.138850764022326,31.69
"69",1980-01-13,"Dungannon",0,0,0,0,0,53,0.865316246382803,0.235647655418519,65.36
"70",1980-01-13,"Fermanagh",0,0,0,0,0,54.5,0.859516023544801,0.193205619412516,112.49
"71",1980-01-13,"Larne",0,0,0,0,0,24.5,0.763540669856459,0.147421931735657,29.52
"72",1980-01-13,"Limavady",0,0,0,0,0,54.5,0.803325223033252,0.231262327416174,75.76
"73",1980-01-13,"Lisburn",0,0,0,0,0,22.5,0.830906808911202,0.115508711550871,14.32
"74",1980-01-13,"Magherafelt",0,0,0,0,0,56.5,0.849748303786387,0.223038594713284,51.44
"75",1980-01-13,"Moyle",0,0,0,0,0,51,0.8159046692607,0.237920264559985,62.32
"76",1980-01-13,"Newry & Mourne",0,0,0,0,0,74,0.806266757794017,0.268252727205034,54.92
"77",1980-01-13,"Newtownabbey",0,0,0,0,0,13.5,0.788887393148011,0.113241141907532,12.36
"78",1980-01-13,"North Down",0,0,0,0,0,9,0.84575329784772,0.0771189396581793,15.78
"79",1980-01-13,"Omagh",0,0,0,0,0,65,0.863487112132655,0.196044546850998,85.01
"80",1980-01-13,"Other",0,0,0,0,0,38.8,0.81,0.19,NA
"81",1980-01-13,"Strabane",0,0,0,0,0,61,0.801040876070693,0.278961078761876,96.21
"82",1980-01-20,"Antrim",0,0,0,0,0,33,0.809449229966066,0.140604890604891,21.95
"83",1980-01-20,"Ards",0,0,0,0,0,13,0.819106688679666,0.110149148006769,24.79
"84",1980-01-20,"Armagh",0,0,0,0,0,46.5,0.876534481650492,0.167122135799874,53.85
"85",1980-01-20,"Ballymena",0,0,0,0,0,19,0.841101906377882,0.121303430760622,36.07
"86",1980-01-20,"Ballymoney",0,0,0,0,0,29,0.854752950330696,0.176414189837009,57.1
"87",1980-01-20,"Banbridge",0,0,0,0,0,28.5,0.838401310997815,0.140473963205488,34.57
"88",1980-01-20,"Belfast",1,3,1,0,1,38,0.610568847747378,0.181856603773585,0
"89",1980-01-20,"Carrickfergus",0,0,0,0,0,8,0.78115671641791,0.145637212245867,16.89
"90",1980-01-20,"Castlereagh",0,0,0,0,0,8,0.819398117263361,0.082949153683077,9.39
"91",1980-01-20,"Coleraine",0,0,0,0,0,24,0.80096123037488,0.167758638909437,68.92
"92",1980-01-20,"Cookstown",0,0,0,0,0,52.5,0.875269687162891,0.261658286503007,48.75
"93",1980-01-20,"Craigavon",0,0,0,0,0,42,0.777985858971909,0.509049631077757,31.31
"94",1980-01-20,"Derry",0,0,0,0,0,68.5,0.706494896279223,0.190879850903298,88.87
"95",1980-01-20,"Down",0,0,0,0,0,59.5,0.823690554459785,0.138850764022326,31.69
"96",1980-01-20,"Dungannon",0,0,0,0,0,53,0.865316246382803,0.235647655418519,65.36
"97",1980-01-20,"Fermanagh",0,0,0,0,0,54.5,0.859516023544801,0.193205619412516,112.49
"98",1980-01-20,"Larne",0,0,0,0,0,24.5,0.763540669856459,0.147421931735657,29.52
"99",1980-01-20,"Limavady",0,0,0,0,0,54.5,0.803325223033252,0.231262327416174,75.76
"100",1980-01-20,"Lisburn",0,0,0,0,0,22.5,0.830906808911202,0.115508711550871,14.32
"101",1980-01-20,"Magherafelt",0,0,0,0,0,56.5,0.849748303786387,0.223038594713284,51.44
"102",1980-01-20,"Moyle",0,0,0,0,0,51,0.8159046692607,0.237920264559985,62.32
"103",1980-01-20,"Newry & Mourne",1,3,1,0,0,74,0.806266757794017,0.268252727205034,54.92
"104",1980-01-20,"Newtownabbey",0,0,0,0,0,13.5,0.788887393148011,0.113241141907532,12.36
"105",1980-01-20,"North Down",0,0,0,0,0,9,0.84575329784772,0.0771189396581793,15.78
"106",1980-01-20,"Omagh",0,0,0,0,0,65,0.863487112132655,0.196044546850998,85.01
"107",1980-01-20,"Other",0,0,0,0,0,38.8,0.81,0.19,NA
"108",1980-01-20,"Strabane",0,0,0,0,0,61,0.801040876070693,0.278961078761876,96.21
"109",1980-01-27,"Antrim",0,0,0,0,0,33,0.809449229966066,0.140604890604891,21.95
"110",1980-01-27,"Ards",0,0,0,0,0,13,0.819106688679666,0.110149148006769,24.79
"111",1980-01-27,"Armagh",0,0,0,0,0,46.5,0.876534481650492,0.167122135799874,53.85
"112",1980-01-27,"Ballymena",0,0,0,0,0,19,0.841101906377882,0.121303430760622,36.07
"113",1980-01-27,"Ballymoney",0,0,0,0,0,29,0.854752950330696,0.176414189837009,57.1
"114",1980-01-27,"Banbridge",0,0,0,0,0,28.5,0.838401310997815,0.140473963205488,34.57
"115",1980-01-27,"Belfast",1,350,1,1,0,38,0.610568847747378,0.181856603773585,0
"116",1980-01-27,"Carrickfergus",0,0,0,0,0,8,0.78115671641791,0.145637212245867,16.89
"117",1980-01-27,"Castlereagh",0,0,0,0,0,8,0.819398117263361,0.082949153683077,9.39
"118",1980-01-27,"Coleraine",0,0,0,0,0,24,0.80096123037488,0.167758638909437,68.92
"119",1980-01-27,"Cookstown",0,0,0,0,0,52.5,0.875269687162891,0.261658286503007,48.75
"120",1980-01-27,"Craigavon",0,0,0,0,0,42,0.777985858971909,0.509049631077757,31.31
"121",1980-01-27,"Derry",1,3000,1,0,0,68.5,0.706494896279223,0.190879850903298,88.87
"122",1980-01-27,"Down",0,0,0,0,0,59.5,0.823690554459785,0.138850764022326,31.69
"123",1980-01-27,"Dungannon",0,0,0,0,0,53,0.865316246382803,0.235647655418519,65.36
"124",1980-01-27,"Fermanagh",0,0,0,0,0,54.5,0.859516023544801,0.193205619412516,112.49
"125",1980-01-27,"Larne",0,0,0,0,0,24.5,0.763540669856459,0.147421931735657,29.52
"126",1980-01-27,"Limavady",0,0,0,0,0,54.5,0.803325223033252,0.231262327416174,75.76
"127",1980-01-27,"Lisburn",0,0,0,0,0,22.5,0.830906808911202,0.115508711550871,14.32
"128",1980-01-27,"Magherafelt",0,0,0,0,0,56.5,0.849748303786387,0.223038594713284,51.44
"129",1980-01-27,"Moyle",0,0,0,0,0,51,0.8159046692607,0.237920264559985,62.32
"130",1980-01-27,"Newry & Mourne",0,0,0,0,0,74,0.806266757794017,0.268252727205034,54.92
"131",1980-01-27,"Newtownabbey",0,0,0,0,0,13.5,0.788887393148011,0.113241141907532,12.36
"132",1980-01-27,"North Down",0,0,0,0,0,9,0.84575329784772,0.0771189396581793,15.78
"133",1980-01-27,"Omagh",0,0,0,0,0,65,0.863487112132655,0.196044546850998,85.01
"134",1980-01-27,"Other",0,0,0,0,0,38.8,0.81,0.19,NA
"135",1980-01-27,"Strabane",0,0,0,0,0,61,0.801040876070693,0.278961078761876,96.21
"136",1980-02-03,"Antrim",0,0,0,0,0,33,0.809449229966066,0.140604890604891,21.95
"137",1980-02-03,"Ards",0,0,0,0,0,13,0.819106688679666,0.110149148006769,24.79
"138",1980-02-03,"Armagh",0,0,0,0,0,46.5,0.876534481650492,0.167122135799874,53.85
"139",1980-02-03,"Ballymena",0,0,0,0,0,19,0.841101906377882,0.121303430760622,36.07
"140",1980-02-03,"Ballymoney",0,0,0,0,0,29,0.854752950330696,0.176414189837009,57.1
"141",1980-02-03,"Banbridge",0,0,0,0,0,28.5,0.838401310997815,0.140473963205488,34.57
"142",1980-02-03,"Belfast",0,0,0,0,0,38,0.610568847747378,0.181856603773585,0
"143",1980-02-03,"Carrickfergus",0,0,0,0,0,8,0.78115671641791,0.145637212245867,16.89
"144",1980-02-03,"Castlereagh",0,0,0,0,0,8,0.819398117263361,0.082949153683077,9.39
"145",1980-02-03,"Coleraine",0,0,0,0,0,24,0.80096123037488,0.167758638909437,68.92
"146",1980-02-03,"Cookstown",0,0,0,0,0,52.5,0.875269687162891,0.261658286503007,48.75
"147",1980-02-03,"Craigavon",0,0,0,0,0,42,0.777985858971909,0.509049631077757,31.31
"148",1980-02-03,"Derry",0,0,0,0,0,68.5,0.706494896279223,0.190879850903298,88.87
"149",1980-02-03,"Down",0,0,0,0,0,59.5,0.823690554459785,0.138850764022326,31.69
"150",1980-02-03,"Dungannon",0,0,0,0,0,53,0.865316246382803,0.235647655418519,65.36
"151",1980-02-03,"Fermanagh",0,0,0,0,0,54.5,0.859516023544801,0.193205619412516,112.49
"152",1980-02-03,"Larne",0,0,0,0,0,24.5,0.763540669856459,0.147421931735657,29.52
"153",1980-02-03,"Limavady",0,0,0,0,0,54.5,0.803325223033252,0.231262327416174,75.76
"154",1980-02-03,"Lisburn",0,0,0,0,0,22.5,0.830906808911202,0.115508711550871,14.32
"155",1980-02-03,"Magherafelt",0,0,0,0,0,56.5,0.849748303786387,0.223038594713284,51.44
"156",1980-02-03,"Moyle",0,0,0,0,0,51,0.8159046692607,0.237920264559985,62.32
"157",1980-02-03,"Newry & Mourne",0,0,0,0,0,74,0.806266757794017,0.268252727205034,54.92
"158",1980-02-03,"Newtownabbey",0,0,0,0,0,13.5,0.788887393148011,0.113241141907532,12.36
"159",1980-02-03,"North Down",0,0,0,0,0,9,0.84575329784772,0.0771189396581793,15.78
"160",1980-02-03,"Omagh",0,0,0,0,0,65,0.863487112132655,0.196044546850998,85.01
"161",1980-02-03,"Other",0,0,0,0,0,38.8,0.81,0.19,NA
"162",1980-02-03,"Strabane",0,0,0,0,0,61,0.801040876070693,0.278961078761876,96.21
"163",1980-02-10,"Antrim",0,0,0,0,0,33,0.809449229966066,0.140604890604891,21.95
"164",1980-02-10,"Ards",0,0,0,0,0,13,0.819106688679666,0.110149148006769,24.79
"165",1980-02-10,"Armagh",0,0,0,0,0,46.5,0.876534481650492,0.167122135799874,53.85
"166",1980-02-10,"Ballymena",0,0,0,0,0,19,0.841101906377882,0.121303430760622,36.07
"167",1980-02-10,"Ballymoney",0,0,0,0,0,29,0.854752950330696,0.176414189837009,57.1
"168",1980-02-10,"Banbridge",0,0,0,0,0,28.5,0.838401310997815,0.140473963205488,34.57
"169",1980-02-10,"Belfast",0,0,0,1,0,38,0.610568847747378,0.181856603773585,0
"170",1980-02-10,"Carrickfergus",0,0,0,0,0,8,0.78115671641791,0.145637212245867,16.89
"171",1980-02-10,"Castlereagh",0,0,0,0,0,8,0.819398117263361,0.082949153683077,9.39
"172",1980-02-10,"Coleraine",0,0,0,0,0,24,0.80096123037488,0.167758638909437,68.92
"173",1980-02-10,"Cookstown",0,0,0,0,0,52.5,0.875269687162891,0.261658286503007,48.75
"174",1980-02-10,"Craigavon",0,0,0,0,0,42,0.777985858971909,0.509049631077757,31.31
"175",1980-02-10,"Derry",0,0,0,0,0,68.5,0.706494896279223,0.190879850903298,88.87
"176",1980-02-10,"Down",0,0,0,0,0,59.5,0.823690554459785,0.138850764022326,31.69
"177",1980-02-10,"Dungannon",0,0,0,0,0,53,0.865316246382803,0.235647655418519,65.36
"178",1980-02-10,"Fermanagh",0,0,0,0,0,54.5,0.859516023544801,0.193205619412516,112.49
"179",1980-02-10,"Larne",0,0,0,0,0,24.5,0.763540669856459,0.147421931735657,29.52
"180",1980-02-10,"Limavady",0,0,0,0,0,54.5,0.803325223033252,0.231262327416174,75.76
"181",1980-02-10,"Lisburn",0,0,0,0,0,22.5,0.830906808911202,0.115508711550871,14.32
"182",1980-02-10,"Magherafelt",0,0,0,0,0,56.5,0.849748303786387,0.223038594713284,51.44
"183",1980-02-10,"Moyle",0,0,0,0,0,51,0.8159046692607,0.237920264559985,62.32
"184",1980-02-10,"Newry & Mourne",0,0,0,0,0,74,0.806266757794017,0.268252727205034,54.92
"185",1980-02-10,"Newtownabbey",0,0,0,0,0,13.5,0.788887393148011,0.113241141907532,12.36
"186",1980-02-10,"North Down",0,0,0,0,0,9,0.84575329784772,0.0771189396581793,15.78
"187",1980-02-10,"Omagh",0,0,0,0,0,65,0.863487112132655,0.196044546850998,85.01
"188",1980-02-10,"Other",0,0,0,0,0,38.8,0.81,0.19,NA
"189",1980-02-10,"Strabane",0,0,0,0,0,61,0.801040876070693,0.278961078761876,96.21
"190",1980-02-17,"Antrim",0,0,0,0,0,33,0.809449229966066,0.140604890604891,21.95
"191",1980-02-17,"Ards",0,0,0,0,0,13,0.819106688679666,0.110149148006769,24.79
"192",1980-02-17,"Armagh",0,0,0,0,0,46.5,0.876534481650492,0.167122135799874,53.85
"193",1980-02-17,"Ballymena",0,0,0,0,0,19,0.841101906377882,0.121303430760622,36.07
"194",1980-02-17,"Ballymoney",0,0,0,0,0,29,0.854752950330696,0.176414189837009,57.1
"195",1980-02-17,"Banbridge",0,0,0,0,0,28.5,0.838401310997815,0.140473963205488,34.57
"196",1980-02-17,"Belfast",0,0,0,0,0,38,0.610568847747378,0.181856603773585,0
"197",1980-02-17,"Carrickfergus",0,0,0,0,0,8,0.78115671641791,0.145637212245867,16.89
"198",1980-02-17,"Castlereagh",0,0,0,0,0,8,0.819398117263361,0.082949153683077,9.39
"199",1980-02-17,"Coleraine",0,0,0,0,0,24,0.80096123037488,0.167758638909437,68.92
"200",1980-02-17,"Cookstown",0,0,0,0,0,52.5,0.875269687162891,0.261658286503007,48.75
"201",1980-02-17,"Craigavon",0,0,0,0,0,42,0.777985858971909,0.509049631077757,31.31
"202",1980-02-17,"Derry",0,0,0,0,0,68.5,0.706494896279223,0.190879850903298,88.87
"203",1980-02-17,"Down",0,0,0,0,0,59.5,0.823690554459785,0.138850764022326,31.69
"204",1980-02-17,"Dungannon",0,0,0,0,0,53,0.865316246382803,0.235647655418519,65.36
"205",1980-02-17,"Fermanagh",0,0,0,0,0,54.5,0.859516023544801,0.193205619412516,112.49
"206",1980-02-17,"Larne",0,0,0,0,0,24.5,0.763540669856459,0.147421931735657,29.52
"207",1980-02-17,"Limavady",0,0,0,0,0,54.5,0.803325223033252,0.231262327416174,75.76
"208",1980-02-17,"Lisburn",0,0,0,0,0,22.5,0.830906808911202,0.115508711550871,14.32
"209",1980-02-17,"Magherafelt",0,0,0,0,0,56.5,0.849748303786387,0.223038594713284,51.44
"210",1980-02-17,"Moyle",0,0,0,0,0,51,0.8159046692607,0.237920264559985,62.32
"211",1980-02-17,"Newry & Mourne",0,0,0,0,0,74,0.806266757794017,0.268252727205034,54.92
"212",1980-02-17,"Newtownabbey",0,0,0,0,0,13.5,0.788887393148011,0.113241141907532,12.36
"213",1980-02-17,"North Down",0,0,0,0,0,9,0.84575329784772,0.0771189396581793,15.78
"214",1980-02-17,"Omagh",0,0,0,0,0,65,0.863487112132655,0.196044546850998,85.01
"215",1980-02-17,"Other",0,0,0,0,0,38.8,0.81,0.19,NA
"216",1980-02-17,"Strabane",0,0,0,0,0,61,0.801040876070693,0.278961078761876,96.21
"217",1980-02-24,"Antrim",0,0,0,0,0,33,0.809449229966066,0.140604890604891,21.95
"218",1980-02-24,"Ards",0,0,0,0,0,13,0.819106688679666,0.110149148006769,24.79
"219",1980-02-24,"Armagh",0,0,0,0,0,46.5,0.876534481650492,0.167122135799874,53.85
"220",1980-02-24,"Ballymena",0,0,0,0,0,19,0.841101906377882,0.121303430760622,36.07
"221",1980-02-24,"Ballymoney",0,0,0,0,0,29,0.854752950330696,0.176414189837009,57.1
"222",1980-02-24,"Banbridge",0,0,0,0,0,28.5,0.838401310997815,0.140473963205488,34.57
"223",1980-02-24,"Belfast",0,0,0,0,0,38,0.610568847747378,0.181856603773585,0
"224",1980-02-24,"Carrickfergus",0,0,0,0,0,8,0.78115671641791,0.145637212245867,16.89
"225",1980-02-24,"Castlereagh",0,0,0,0,0,8,0.819398117263361,0.082949153683077,9.39
"226",1980-02-24,"Coleraine",0,0,0,0,0,24,0.80096123037488,0.167758638909437,68.92
"227",1980-02-24,"Cookstown",0,0,0,0,0,52.5,0.875269687162891,0.261658286503007,48.75
"228",1980-02-24,"Craigavon",0,0,0,0,0,42,0.777985858971909,0.509049631077757,31.31
"229",1980-02-24,"Derry",0,0,0,0,0,68.5,0.706494896279223,0.190879850903298,88.87
"230",1980-02-24,"Down",0,0,0,0,0,59.5,0.823690554459785,0.138850764022326,31.69
"231",1980-02-24,"Dungannon",0,0,0,0,0,53,0.865316246382803,0.235647655418519,65.36
"232",1980-02-24,"Fermanagh",0,0,0,0,0,54.5,0.859516023544801,0.193205619412516,112.49
"233",1980-02-24,"Larne",0,0,0,0,0,24.5,0.763540669856459,0.147421931735657,29.52
"234",1980-02-24,"Limavady",0,0,0,0,0,54.5,0.803325223033252,0.231262327416174,75.76
"235",1980-02-24,"Lisburn",0,0,0,0,0,22.5,0.830906808911202,0.115508711550871,14.32
"236",1980-02-24,"Magherafelt",0,0,0,0,0,56.5,0.849748303786387,0.223038594713284,51.44
"237",1980-02-24,"Moyle",0,0,0,0,0,51,0.8159046692607,0.237920264559985,62.32
"238",1980-02-24,"Newry & Mourne",0,0,0,0,0,74,0.806266757794017,0.268252727205034,54.92
"239",1980-02-24,"Newtownabbey",0,0,0,0,0,13.5,0.788887393148011,0.113241141907532,12.36
"240",1980-02-24,"North Down",0,0,0,0,0,9,0.84575329784772,0.0771189396581793,15.78
"241",1980-02-24,"Omagh",0,0,0,0,0,65,0.863487112132655,0.196044546850998,85.01
"242",1980-02-24,"Other",0,0,0,0,0,38.8,0.81,0.19,NA
"243",1980-02-24,"Strabane",0,0,0,0,0,61,0.801040876070693,0.278961078761876,96.21
"244",1980-03-02,"Antrim",0,0,0,0,0,33,0.809449229966066,0.140604890604891,21.95
"245",1980-03-02,"Ards",0,0,0,0,0,13,0.819106688679666,0.110149148006769,24.79
"246",1980-03-02,"Armagh",0,0,0,0,0,46.5,0.876534481650492,0.167122135799874,53.85
"247",1980-03-02,"Ballymena",0,0,0,0,0,19,0.841101906377882,0.121303430760622,36.07
"248",1980-03-02,"Ballymoney",0,0,0,0,0,29,0.854752950330696,0.176414189837009,57.1
"249",1980-03-02,"Banbridge",0,0,0,0,0,28.5,0.838401310997815,0.140473963205488,34.57
"250",1980-03-02,"Belfast",0,0,0,1,1,38,0.610568847747378,0.181856603773585,0
"251",1980-03-02,"Carrickfergus",0,0,0,0,0,8,0.78115671641791,0.145637212245867,16.89
"252",1980-03-02,"Castlereagh",0,0,0,0,0,8,0.819398117263361,0.082949153683077,9.39
"253",1980-03-02,"Coleraine",0,0,0,0,0,24,0.80096123037488,0.167758638909437,68.92
"254",1980-03-02,"Cookstown",0,0,0,0,0,52.5,0.875269687162891,0.261658286503007,48.75
"255",1980-03-02,"Craigavon",0,0,0,0,0,42,0.777985858971909,0.509049631077757,31.31
"256",1980-03-02,"Derry",0,0,0,0,0,68.5,0.706494896279223,0.190879850903298,88.87
"257",1980-03-02,"Down",0,0,0,0,0,59.5,0.823690554459785,0.138850764022326,31.69
"258",1980-03-02,"Dungannon",0,0,0,0,0,53,0.865316246382803,0.235647655418519,65.36
"259",1980-03-02,"Fermanagh",0,0,0,0,0,54.5,0.859516023544801,0.193205619412516,112.49
"260",1980-03-02,"Larne",0,0,0,0,0,24.5,0.763540669856459,0.147421931735657,29.52
"261",1980-03-02,"Limavady",0,0,0,0,0,54.5,0.803325223033252,0.231262327416174,75.76
"262",1980-03-02,"Lisburn",0,0,0,0,0,22.5,0.830906808911202,0.115508711550871,14.32
"263",1980-03-02,"Magherafelt",0,0,0,0,0,56.5,0.849748303786387,0.223038594713284,51.44
"264",1980-03-02,"Moyle",0,0,0,0,0,51,0.8159046692607,0.237920264559985,62.32
"265",1980-03-02,"Newry & Mourne",0,0,0,0,0,74,0.806266757794017,0.268252727205034,54.92
"266",1980-03-02,"Newtownabbey",0,0,0,0,0,13.5,0.788887393148011,0.113241141907532,12.36
"267",1980-03-02,"North Down",0,0,0,0,0,9,0.84575329784772,0.0771189396581793,15.78
"268",1980-03-02,"Omagh",0,0,0,0,0,65,0.863487112132655,0.196044546850998,85.01
"269",1980-03-02,"Other",0,0,0,0,0,38.8,0.81,0.19,NA
"270",1980-03-02,"Strabane",0,0,0,0,0,61,0.801040876070693,0.278961078761876,96.21
"271",1980-03-09,"Antrim",0,0,0,0,0,33,0.809449229966066,0.140604890604891,21.95
"272",1980-03-09,"Ards",0,0,0,0,0,13,0.819106688679666,0.110149148006769,24.79
"273",1980-03-09,"Armagh",0,0,0,0,0,46.5,0.876534481650492,0.167122135799874,53.85
"274",1980-03-09,"Ballymena",0,0,0,0,0,19,0.841101906377882,0.121303430760622,36.07
"275",1980-03-09,"Ballymoney",0,0,0,0,0,29,0.854752950330696,0.176414189837009,57.1
"276",1980-03-09,"Banbridge",0,0,0,0,0,28.5,0.838401310997815,0.140473963205488,34.57
"277",1980-03-09,"Belfast",0,0,0,0,0,38,0.610568847747378,0.181856603773585,0
"278",1980-03-09,"Carrickfergus",0,0,0,0,0,8,0.78115671641791,0.145637212245867,16.89
"279",1980-03-09,"Castlereagh",0,0,0,0,0,8,0.819398117263361,0.082949153683077,9.39
"280",1980-03-09,"Coleraine",0,0,0,0,0,24,0.80096123037488,0.167758638909437,68.92
"281",1980-03-09,"Cookstown",0,0,0,0,0,52.5,0.875269687162891,0.261658286503007,48.75
"282",1980-03-09,"Craigavon",0,0,0,0,0,42,0.777985858971909,0.509049631077757,31.31
"283",1980-03-09,"Derry",0,0,0,0,0,68.5,0.706494896279223,0.190879850903298,88.87
