"","week","District","n_protests","n_protesters","is_protest","CliftonvilleHome","CliftonvilleWin"
"1824",1981-04-12,"Craigavon",0,0,0,0,0
"1825",1981-04-12,"Derry",4,4160,1,0,0
"1826",1981-04-12,"Down",0,0,0,0,0
"1827",1981-04-12,"Dungannon",1,301,1,0,0
"1828",1981-04-12,"Fermanagh",0,0,0,0,0
"1829",1981-04-12,"Larne",0,0,0,0,0
"1830",1981-04-12,"Limavady",0,0,0,0,0
"1831",1981-04-12,"Lisburn",0,0,0,0,0
"1832",1981-04-12,"Magherafelt",0,0,0,0,0
"1833",1981-04-12,"Moyle",0,0,0,0,0
"1834",1981-04-12,"Newry & Mourne",0,0,0,0,0
"1835",1981-04-12,"Newtownabbey",0,0,0,0,0
"1836",1981-04-12,"North Down",0,0,0,0,0
"1837",1981-04-12,"Omagh",0,0,0,0,0
"1838",1981-04-12,"Other",0,0,0,0,0
"1839",1981-04-12,"Strabane",0,0,0,0,0
"1840",1981-04-19,"Antrim",0,0,0,0,0
"1841",1981-04-19,"Ards",0,0,0,0,0
"1842",1981-04-19,"Armagh",1,2,1,0,0
"1843",1981-04-19,"Ballymena",0,0,0,0,0
"1844",1981-04-19,"Ballymoney",0,0,0,0,0
"1845",1981-04-19,"Banbridge",0,0,0,0,0
"1846",1981-04-19,"Belfast",3,1040,1,1,0
"1847",1981-04-19,"Carrickfergus",0,0,0,0,0
"1848",1981-04-19,"Castlereagh",0,0,0,0,0
"1849",1981-04-19,"Coleraine",0,0,0,0,0
"1850",1981-04-19,"Cookstown",0,0,0,0,0
"1851",1981-04-19,"Craigavon",0,0,0,0,0
"1852",1981-04-19,"Derry",7,4566,1,0,0
"1853",1981-04-19,"Down",0,0,0,0,0
"1854",1981-04-19,"Dungannon",0,0,0,0,0
"1855",1981-04-19,"Fermanagh",0,0,0,0,0
"1856",1981-04-19,"Larne",0,0,0,0,0
"1857",1981-04-19,"Limavady",0,0,0,0,0
"1858",1981-04-19,"Lisburn",0,0,0,0,0
"1859",1981-04-19,"Magherafelt",0,0,0,0,0
"1860",1981-04-19,"Moyle",0,0,0,0,0
"1861",1981-04-19,"Newry & Mourne",0,0,0,0,0
"1862",1981-04-19,"Newtownabbey",0,0,0,0,0
"1863",1981-04-19,"North Down",0,0,0,0,0
"1864",1981-04-19,"Omagh",0,0,0,0,0
"1865",1981-04-19,"Other",0,0,0,0,0
"1866",1981-04-19,"Strabane",0,0,0,0,0
"1867",1981-04-26,"Antrim",0,0,0,0,0
"1868",1981-04-26,"Ards",0,0,0,0,0
"1869",1981-04-26,"Armagh",1,2,1,0,0
"1870",1981-04-26,"Ballymena",0,0,0,0,0
"1871",1981-04-26,"Ballymoney",0,0,0,0,0
"1872",1981-04-26,"Banbridge",0,0,0,0,0
"1873",1981-04-26,"Belfast",3,605,1,0,0
"1874",1981-04-26,"Carrickfergus",0,0,0,0,0
"1875",1981-04-26,"Castlereagh",0,0,0,0,0
"1876",1981-04-26,"Coleraine",0,0,0,0,0
"1877",1981-04-26,"Cookstown",0,0,0,0,0
"1878",1981-04-26,"Craigavon",0,0,0,0,0
"1879",1981-04-26,"Derry",1,301,1,0,0
"1880",1981-04-26,"Down",0,0,0,0,0
"1881",1981-04-26,"Dungannon",0,0,0,0,0
"1882",1981-04-26,"Fermanagh",0,0,0,0,0
"1883",1981-04-26,"Larne",0,0,0,0,0
"1884",1981-04-26,"Limavady",0,0,0,0,0
"1885",1981-04-26,"Lisburn",0,0,0,0,0
"1886",1981-04-26,"Magherafelt",0,0,0,0,0
"1887",1981-04-26,"Moyle",0,0,0,0,0
"1888",1981-04-26,"Newry & Mourne",0,0,0,0,0
"1889",1981-04-26,"Newtownabbey",0,0,0,0,0
"1890",1981-04-26,"North Down",0,0,0,0,0
"1891",1981-04-26,"Omagh",0,0,0,0,0
"1892",1981-04-26,"Other",1,15,1,0,0
"1893",1981-04-26,"Strabane",0,0,0,0,0
"1894",1981-05-03,"Antrim",0,0,0,0,0
"1895",1981-05-03,"Ards",0,0,0,0,0
"1896",1981-05-03,"Armagh",2,35,1,0,0
"1897",1981-05-03,"Ballymena",0,0,0,0,0
"1898",1981-05-03,"Ballymoney",0,0,0,0,0
"1899",1981-05-03,"Banbridge",0,0,0,0,0
"1900",1981-05-03,"Belfast",11,1354,1,0,0
"1901",1981-05-03,"Carrickfergus",0,0,0,0,0
"1902",1981-05-03,"Castlereagh",0,0,0,0,0
"1903",1981-05-03,"Coleraine",0,0,0,0,0
"1904",1981-05-03,"Cookstown",0,0,0,0,0
"1905",1981-05-03,"Craigavon",0,0,0,0,0
"1906",1981-05-03,"Derry",3,604,1,0,0
"1907",1981-05-03,"Down",0,0,0,0,0
"1908",1981-05-03,"Dungannon",0,0,0,0,0
"1909",1981-05-03,"Fermanagh",0,0,0,0,0
"1910",1981-05-03,"Larne",0,0,0,0,0
"1911",1981-05-03,"Limavady",0,0,0,0,0
"1912",1981-05-03,"Lisburn",0,0,0,0,0
"1913",1981-05-03,"Magherafelt",0,0,0,0,0
"1914",1981-05-03,"Moyle",0,0,0,0,0
"1915",1981-05-03,"Newry & Mourne",0,0,0,0,0
"1916",1981-05-03,"Newtownabbey",0,0,0,0,0
"1917",1981-05-03,"North Down",0,0,0,0,0
"1918",1981-05-03,"Omagh",0,0,0,0,0
"1919",1981-05-03,"Other",0,0,0,0,0
"1920",1981-05-03,"Strabane",0,0,0,0,0
"1921",1981-05-10,"Antrim",0,0,0,0,0
"1922",1981-05-10,"Ards",0,0,0,0,0
"1923",1981-05-10,"Armagh",1,301,1,0,0
"1924",1981-05-10,"Ballymena",0,0,0,0,0
"1925",1981-05-10,"Ballymoney",0,0,0,0,0
"1926",1981-05-10,"Banbridge",0,0,0,0,0
"1927",1981-05-10,"Belfast",8,4907,1,0,0
"1928",1981-05-10,"Carrickfergus",0,0,0,0,0
"1929",1981-05-10,"Castlereagh",0,0,0,0,0
"1930",1981-05-10,"Coleraine",0,0,0,0,0
"1931",1981-05-10,"Cookstown",0,0,0,0,0
"1932",1981-05-10,"Craigavon",0,0,0,0,0
"1933",1981-05-10,"Derry",5,308,1,0,0
"1934",1981-05-10,"Down",0,0,0,0,0
"1935",1981-05-10,"Dungannon",0,0,0,0,0
"1936",1981-05-10,"Fermanagh",0,0,0,0,0
"1937",1981-05-10,"Larne",0,0,0,0,0
"1938",1981-05-10,"Limavady",0,0,0,0,0
"1939",1981-05-10,"Lisburn",0,0,0,0,0
"1940",1981-05-10,"Magherafelt",0,0,0,0,0
"1941",1981-05-10,"Moyle",0,0,0,0,0
"1942",1981-05-10,"Newry & Mourne",0,0,0,0,0
"1943",1981-05-10,"Newtownabbey",0,0,0,0,0
"1944",1981-05-10,"North Down",0,0,0,0,0
"1945",1981-05-10,"Omagh",0,0,0,0,0
"1946",1981-05-10,"Other",0,0,0,0,0
"1947",1981-05-10,"Strabane",1,301,1,0,0
"1948",1981-05-17,"Antrim",1,2,1,0,0
"1949",1981-05-17,"Ards",0,0,0,0,0
"1950",1981-05-17,"Armagh",0,0,0,0,0
"1951",1981-05-17,"Ballymena",0,0,0,0,0
"1952",1981-05-17,"Ballymoney",0,0,0,0,0
"1953",1981-05-17,"Banbridge",0,0,0,0,0
"1954",1981-05-17,"Belfast",10,1318,1,0,0
"1955",1981-05-17,"Carrickfergus",0,0,0,0,0
"1956",1981-05-17,"Castlereagh",0,0,0,0,0
"1957",1981-05-17,"Coleraine",0,0,0,0,0
"1958",1981-05-17,"Cookstown",0,0,0,0,0
"1959",1981-05-17,"Craigavon",0,0,0,0,0
"1960",1981-05-17,"Derry",4,905,1,0,0
"1961",1981-05-17,"Down",0,0,0,0,0
"1962",1981-05-17,"Dungannon",0,0,0,0,0
"1963",1981-05-17,"Fermanagh",0,0,0,0,0
"1964",1981-05-17,"Larne",0,0,0,0,0
"1965",1981-05-17,"Limavady",0,0,0,0,0
"1966",1981-05-17,"Lisburn",0,0,0,0,0
"1967",1981-05-17,"Magherafelt",0,0,0,0,0
"1968",1981-05-17,"Moyle",0,0,0,0,0
"1969",1981-05-17,"Newry & Mourne",1,3,1,0,0
"1970",1981-05-17,"Newtownabbey",0,0,0,0,0
"1971",1981-05-17,"North Down",0,0,0,0,0
"1972",1981-05-17,"Omagh",0,0,0,0,0
"1973",1981-05-17,"Other",0,0,0,0,0
"1974",1981-05-17,"Strabane",0,0,0,0,0
"1975",1981-05-24,"Antrim",0,0,0,0,0
"1976",1981-05-24,"Ards",0,0,0,0,0
"1977",1981-05-24,"Armagh",0,0,0,0,0
"1978",1981-05-24,"Ballymena",0,0,0,0,0
"1979",1981-05-24,"Ballymoney",0,0,0,0,0
"1980",1981-05-24,"Banbridge",0,0,0,0,0
"1981",1981-05-24,"Belfast",5,635,1,0,0
"1982",1981-05-24,"Carrickfergus",0,0,0,0,0
"1983",1981-05-24,"Castlereagh",0,0,0,0,0
"1984",1981-05-24,"Coleraine",0,0,0,0,0
"1985",1981-05-24,"Cookstown",0,0,0,0,0
"1986",1981-05-24,"Craigavon",0,0,0,0,0
"1987",1981-05-24,"Derry",4,608,1,0,0
"1988",1981-05-24,"Down",0,0,0,0,0
"1989",1981-05-24,"Dungannon",0,0,0,0,0
"1990",1981-05-24,"Fermanagh",0,0,0,0,0
"1991",1981-05-24,"Larne",0,0,0,0,0
"1992",1981-05-24,"Limavady",0,0,0,0,0
"1993",1981-05-24,"Lisburn",0,0,0,0,0
"1994",1981-05-24,"Magherafelt",0,0,0,0,0
"1995",1981-05-24,"Moyle",0,0,0,0,0
"1996",1981-05-24,"Newry & Mourne",0,0,0,0,0
"1997",1981-05-24,"Newtownabbey",0,0,0,0,0
"1998",1981-05-24,"North Down",0,0,0,0,0
"1999",1981-05-24,"Omagh",0,0,0,0,0
"2000",1981-05-24,"Other",0,0,0,0,0
"2001",1981-05-24,"Strabane",0,0,0,0,0
"2002",1981-05-31,"Antrim",0,0,0,0,0
"2003",1981-05-31,"Ards",0,0,0,0,0
"2004",1981-05-31,"Armagh",0,0,0,0,0
"2005",1981-05-31,"Ballymena",0,0,0,0,0
"2006",1981-05-31,"Ballymoney",0,0,0,0,0
"2007",1981-05-31,"Banbridge",0,0,0,0,0
"2008",1981-05-31,"Belfast",2,11,1,0,0
"2009",1981-05-31,"Carrickfergus",0,0,0,0,0
"2010",1981-05-31,"Castlereagh",0,0,0,0,0
"2011",1981-05-31,"Coleraine",0,0,0,0,0
"2012",1981-05-31,"Cookstown",0,0,0,0,0
"2013",1981-05-31,"Craigavon",0,0,0,0,0
"2014",1981-05-31,"Derry",0,0,0,0,0
"2015",1981-05-31,"Down",0,0,0,0,0
"2016",1981-05-31,"Dungannon",0,0,0,0,0
"2017",1981-05-31,"Fermanagh",0,0,0,0,0
"2018",1981-05-31,"Larne",0,0,0,0,0
"2019",1981-05-31,"Limavady",0,0,0,0,0
"2020",1981-05-31,"Lisburn",0,0,0,0,0
"2021",1981-05-31,"Magherafelt",0,0,0,0,0
"2022",1981-05-31,"Moyle",0,0,0,0,0
"2023",1981-05-31,"Newry & Mourne",1,3,1,0,0
"2024",1981-05-31,"Newtownabbey",0,0,0,0,0
"2025",1981-05-31,"North Down",0,0,0,0,0
"2026",1981-05-31,"Omagh",0,0,0,0,0
"2027",1981-05-31,"Other",0,0,0,0,0
"2028",1981-05-31,"Strabane",0,0,0,0,0
"2029",1981-06-07,"Antrim",0,0,0,0,0
"2030",1981-06-07,"Ards",0,0,0,0,0
"2031",1981-06-07,"Armagh",0,0,0,0,0
"2032",1981-06-07,"Ballymena",0,0,0,0,0
"2033",1981-06-07,"Ballymoney",0,0,0,0,0
"2034",1981-06-07,"Banbridge",0,0,0,0,0
"2035",1981-06-07,"Belfast",1,2,1,0,0
"2036",1981-06-07,"Carrickfergus",0,0,0,0,0
"2037",1981-06-07,"Castlereagh",0,0,0,0,0
"2038",1981-06-07,"Coleraine",0,0,0,0,0
"2039",1981-06-07,"Cookstown",0,0,0,0,0
"2040",1981-06-07,"Craigavon",0,0,0,0,0
"2041",1981-06-07,"Derry",0,0,0,0,0
"2042",1981-06-07,"Down",0,0,0,0,0
"2043",1981-06-07,"Dungannon",0,0,0,0,0
"2044",1981-06-07,"Fermanagh",0,0,0,0,0
"2045",1981-06-07,"Larne",0,0,0,0,0
"2046",1981-06-07,"Limavady",0,0,0,0,0
"2047",1981-06-07,"Lisburn",0,0,0,0,0
"2048",1981-06-07,"Magherafelt",0,0,0,0,0
"2049",1981-06-07,"Moyle",0,0,0,0,0
"2050",1981-06-07,"Newry & Mourne",0,0,0,0,0
"2051",1981-06-07,"Newtownabbey",0,0,0,0,0
"2052",1981-06-07,"North Down",0,0,0,0,0
"2053",1981-06-07,"Omagh",0,0,0,0,0
"2054",1981-06-07,"Other",0,0,0,0,0
"2055",1981-06-07,"Strabane",0,0,0,0,0
"2056",1981-06-14,"Antrim",0,0,0,0,0
"2057",1981-06-14,"Ards",0,0,0,0,0
"2058",1981-06-14,"Armagh",0,0,0,0,0
"2059",1981-06-14,"Ballymena",0,0,0,0,0
"2060",1981-06-14,"Ballymoney",0,0,0,0,0
"2061",1981-06-14,"Banbridge",0,0,0,0,0
"2062",1981-06-14,"Belfast",1,3,1,0,0
"2063",1981-06-14,"Carrickfergus",0,0,0,0,0
"2064",1981-06-14,"Castlereagh",0,0,0,0,0
"2065",1981-06-14,"Coleraine",0,0,0,0,0
"2066",1981-06-14,"Cookstown",0,0,0,0,0
"2067",1981-06-14,"Craigavon",0,0,0,0,0
"2068",1981-06-14,"Derry",0,0,0,0,0
"2069",1981-06-14,"Down",0,0,0,0,0
"2070",1981-06-14,"Dungannon",0,0,0,0,0
"2071",1981-06-14,"Fermanagh",0,0,0,0,0
"2072",1981-06-14,"Larne",0,0,0,0,0
"2073",1981-06-14,"Limavady",0,0,0,0,0
"2074",1981-06-14,"Lisburn",0,0,0,0,0
"2075",1981-06-14,"Magherafelt",0,0,0,0,0
"2076",1981-06-14,"Moyle",0,0,0,0,0
"2077",1981-06-14,"Newry & Mourne",1,2,1,0,0
"2078",1981-06-14,"Newtownabbey",0,0,0,0,0
"2079",1981-06-14,"North Down",0,0,0,0,0
"2080",1981-06-14,"Omagh",1,2,1,0,0
"2081",1981-06-14,"Other",0,0,0,0,0
"2082",1981-06-14,"Strabane",0,0,0,0,0
"2083",1981-06-21,"Antrim",0,0,0,0,0
"2084",1981-06-21,"Ards",0,0,0,0,0
"2085",1981-06-21,"Armagh",0,0,0,0,0
"2086",1981-06-21,"Ballymena",0,0,0,0,0
"2087",1981-06-21,"Ballymoney",0,0,0,0,0
"2088",1981-06-21,"Banbridge",0,0,0,0,0
"2089",1981-06-21,"Belfast",4,5,1,0,0
"2090",1981-06-21,"Carrickfergus",0,0,0,0,0
"2091",1981-06-21,"Castlereagh",0,0,0,0,0
"2092",1981-06-21,"Coleraine",0,0,0,0,0
"2093",1981-06-21,"Cookstown",0,0,0,0,0
"2094",1981-06-21,"Craigavon",0,0,0,0,0
"2095",1981-06-21,"Derry",0,0,0,0,0
"2096",1981-06-21,"Down",0,0,0,0,0
"2097",1981-06-21,"Dungannon",0,0,0,0,0
"2098",1981-06-21,"Fermanagh",0,0,0,0,0
"2099",1981-06-21,"Larne",0,0,0,0,0
"2100",1981-06-21,"Limavady",0,0,0,0,0
"2101",1981-06-21,"Lisburn",0,0,0,0,0
"2102",1981-06-21,"Magherafelt",0,0,0,0,0
"2103",1981-06-21,"Moyle",0,0,0,0,0
"2104",1981-06-21,"Newry & Mourne",0,0,0,0,0
"2105",1981-06-21,"Newtownabbey",0,0,0,0,0
"2106",1981-06-21,"North Down",0,0,0,0,0
"2107",1981-06-21,"Omagh",0,0,0,0,0
"2108",1981-06-21,"Other",0,0,0,0,0
"2109",1981-06-21,"Strabane",0,0,0,0,0
"2110",1981-06-28,"Antrim",0,0,0,0,0
"2111",1981-06-28,"Ards",0,0,0,0,0
"2112",1981-06-28,"Armagh",0,0,0,0,0
"2113",1981-06-28,"Ballymena",0,0,0,0,0
"2114",1981-06-28,"Ballymoney",0,0,0,0,0
"2115",1981-06-28,"Banbridge",0,0,0,0,0
"2116",1981-06-28,"Belfast",1,2,1,0,0
"2117",1981-06-28,"Carrickfergus",0,0,0,0,0
"2118",1981-06-28,"Castlereagh",0,0,0,0,0
"2119",1981-06-28,"Coleraine",0,0,0,0,0
"2120",1981-06-28,"Cookstown",0,0,0,0,0
"2121",1981-06-28,"Craigavon",0,0,0,0,0
"2122",1981-06-28,"Derry",0,0,0,0,0
"2123",1981-06-28,"Down",0,0,0,0,0
"2124",1981-06-28,"Dungannon",0,0,0,0,0
"2125",1981-06-28,"Fermanagh",0,0,0,0,0
"2126",1981-06-28,"Larne",0,0,0,0,0
"2127",1981-06-28,"Limavady",0,0,0,0,0
"2128",1981-06-28,"Lisburn",0,0,0,0,0
"2129",1981-06-28,"Magherafelt",0,0,0,0,0
"2130",1981-06-28,"Moyle",0,0,0,0,0
"2131",1981-06-28,"Newry & Mourne",0,0,0,0,0
"2132",1981-06-28,"Newtownabbey",0,0,0,0,0
"2133",1981-06-28,"North Down",0,0,0,0,0
"2134",1981-06-28,"Omagh",0,0,0,0,0
"2135",1981-06-28,"Other",0,0,0,0,0
"2136",1981-06-28,"Strabane",0,0,0,0,0
"2137",1981-07-05,"Antrim",0,0,0,0,0
"2138",1981-07-05,"Ards",0,0,0,0,0
"2139",1981-07-05,"Armagh",0,0,0,0,0
"2140",1981-07-05,"Ballymena",0,0,0,0,0
"2141",1981-07-05,"Ballymoney",0,0,0,0,0
"2142",1981-07-05,"Banbridge",0,0,0,0,0
"2143",1981-07-05,"Belfast",6,3608,1,0,0
"2144",1981-07-05,"Carrickfergus",0,0,0,0,0
"2145",1981-07-05,"Castlereagh",0,0,0,0,0
"2146",1981-07-05,"Coleraine",0,0,0,0,0
"2147",1981-07-05,"Cookstown",0,0,0,0,0
"2148",1981-07-05,"Craigavon",0,0,0,0,0
"2149",1981-07-05,"Derry",1,301,1,0,0
"2150",1981-07-05,"Down",0,0,0,0,0
"2151",1981-07-05,"Dungannon",0,0,0,0,0
"2152",1981-07-05,"Fermanagh",0,0,0,0,0
"2153",1981-07-05,"Larne",0,0,0,0,0
"2154",1981-07-05,"Limavady",0,0,0,0,0
"2155",1981-07-05,"Lisburn",0,0,0,0,0
"2156",1981-07-05,"Magherafelt",0,0,0,0,0
"2157",1981-07-05,"Moyle",0,0,0,0,0
"2158",1981-07-05,"Newry & Mourne",1,101,1,0,0
"2159",1981-07-05,"Newtownabbey",0,0,0,0,0
"2160",1981-07-05,"North Down",0,0,0,0,0
"2161",1981-07-05,"Omagh",0,0,0,0,0
"2162",1981-07-05,"Other",0,0,0,0,0
"2163",1981-07-05,"Strabane",0,0,0,0,0
"2164",1981-07-12,"Antrim",1,301,1,0,0
"2165",1981-07-12,"Ards",0,0,0,0,0
"2166",1981-07-12,"Armagh",0,0,0,0,0
"2167",1981-07-12,"Ballymena",0,0,0,0,0
"2168",1981-07-12,"Ballymoney",0,0,0,0,0
"2169",1981-07-12,"Banbridge",0,0,0,0,0
"2170",1981-07-12,"Belfast",0,0,0,0,0
"2171",1981-07-12,"Carrickfergus",0,0,0,0,0
"2172",1981-07-12,"Castlereagh",0,0,0,0,0
"2173",1981-07-12,"Coleraine",0,0,0,0,0
"2174",1981-07-12,"Cookstown",0,0,0,0,0
"2175",1981-07-12,"Craigavon",0,0,0,0,0
"2176",1981-07-12,"Derry",1,101,1,0,0
"2177",1981-07-12,"Down",0,0,0,0,0
"2178",1981-07-12,"Dungannon",0,0,0,0,0
"2179",1981-07-12,"Fermanagh",0,0,0,0,0
"2180",1981-07-12,"Larne",0,0,0,0,0
"2181",1981-07-12,"Limavady",0,0,0,0,0
"2182",1981-07-12,"Lisburn",0,0,0,0,0
"2183",1981-07-12,"Magherafelt",0,0,0,0,0
"2184",1981-07-12,"Moyle",0,0,0,0,0
"2185",1981-07-12,"Newry & Mourne",1,3,1,0,0
"2186",1981-07-12,"Newtownabbey",0,0,0,0,0
"2187",1981-07-12,"North Down",0,0,0,0,0
"2188",1981-07-12,"Omagh",0,0,0,0,0
"2189",1981-07-12,"Other",0,0,0,0,0
"2190",1981-07-12,"Strabane",0,0,0,0,0
"2191",1981-07-19,"Antrim",0,0,0,0,0
"2192",1981-07-19,"Ards",0,0,0,0,0
"2193",1981-07-19,"Armagh",0,0,0,0,0
"2194",1981-07-19,"Ballymena",0,0,0,0,0
"2195",1981-07-19,"Ballymoney",0,0,0,0,0
"2196",1981-07-19,"Banbridge",0,0,0,0,0
"2197",1981-07-19,"Belfast",0,0,0,0,0
"2198",1981-07-19,"Carrickfergus",0,0,0,0,0
"2199",1981-07-19,"Castlereagh",0,0,0,0,0
"2200",1981-07-19,"Coleraine",0,0,0,0,0
"2201",1981-07-19,"Cookstown",0,0,0,0,0
"2202",1981-07-19,"Craigavon",0,0,0,0,0
"2203",1981-07-19,"Derry",0,0,0,0,0
"2204",1981-07-19,"Down",0,0,0,0,0
"2205",1981-07-19,"Dungannon",0,0,0,0,0
"2206",1981-07-19,"Fermanagh",0,0,0,0,0
"2207",1981-07-19,"Larne",0,0,0,0,0
"2208",1981-07-19,"Limavady",0,0,0,0,0
"2209",1981-07-19,"Lisburn",0,0,0,0,0
"2210",1981-07-19,"Magherafelt",0,0,0,0,0
"2211",1981-07-19,"Moyle",0,0,0,0,0
"2212",1981-07-19,"Newry & Mourne",0,0,0,0,0
"2213",1981-07-19,"Newtownabbey",0,0,0,0,0
"2214",1981-07-19,"North Down",0,0,0,0,0
"2215",1981-07-19,"Omagh",0,0,0,0,0
"2216",1981-07-19,"Other",0,0,0,0,0
"2217",1981-07-19,"Strabane",0,0,0,0,0
"2218",1981-07-26,"Antrim",0,0,0,0,0
"2219",1981-07-26,"Ards",0,0,0,0,0
"2220",1981-07-26,"Armagh",0,0,0,0,0
"2221",1981-07-26,"Ballymena",0,0,0,0,0
"2222",1981-07-26,"Ballymoney",0,0,0,0,0
"2223",1981-07-26,"Banbridge",0,0,0,0,0
"2224",1981-07-26,"Belfast",2,301,1,0,0
"2225",1981-07-26,"Carrickfergus",0,0,0,0,0
"2226",1981-07-26,"Castlereagh",0,0,0,0,0
"2227",1981-07-26,"Coleraine",0,0,0,0,0
"2228",1981-07-26,"Cookstown",0,0,0,0,0
"2229",1981-07-26,"Craigavon",0,0,0,0,0
"2230",1981-07-26,"Derry",0,0,0,0,0
"2231",1981-07-26,"Down",0,0,0,0,0
"2232",1981-07-26,"Dungannon",0,0,0,0,0
"2233",1981-07-26,"Fermanagh",0,0,0,0,0
"2234",1981-07-26,"Larne",0,0,0,0,0
"2235",1981-07-26,"Limavady",0,0,0,0,0
"2236",1981-07-26,"Lisburn",0,0,0,0,0
"2237",1981-07-26,"Magherafelt",0,0,0,0,0
"2238",1981-07-26,"Moyle",0,0,0,0,0
"2239",1981-07-26,"Newry & Mourne",0,0,0,0,0
"2240",1981-07-26,"Newtownabbey",0,0,0,0,0
"2241",1981-07-26,"North Down",0,0,0,0,0
"2242",1981-07-26,"Omagh",0,0,0,0,0
"2243",1981-07-26,"Other",0,0,0,0,0
"2244",1981-07-26,"Strabane",0,0,0,0,0
"2245",1981-08-02,"Antrim",0,0,0,0,0
"2246",1981-08-02,"Ards",0,0,0,0,0
"2247",1981-08-02,"Armagh",1,301,1,0,0
"2248",1981-08-02,"Ballymena",0,0,0,0,0
"2249",1981-08-02,"Ballymoney",0,0,0,0,0
"2250",1981-08-02,"Banbridge",0,0,0,0,0
"2251",1981-08-02,"Belfast",4,708,1,0,0
"2252",1981-08-02,"Carrickfergus",0,0,0,0,0
"2253",1981-08-02,"Castlereagh",0,0,0,0,0
"2254",1981-08-02,"Coleraine",0,0,0,0,0
"2255",1981-08-02,"Cookstown",0,0,0,0,0
"2256",1981-08-02,"Craigavon",0,0,0,0,0
"2257",1981-08-02,"Derry",1,301,1,0,0
"2258",1981-08-02,"Down",0,0,0,0,0
"2259",1981-08-02,"Dungannon",0,0,0,0,0
"2260",1981-08-02,"Fermanagh",0,0,0,0,0
"2261",1981-08-02,"Larne",0,0,0,0,0
"2262",1981-08-02,"Limavady",0,0,0,0,0
"2263",1981-08-02,"Lisburn",0,0,0,0,0
"2264",1981-08-02,"Magherafelt",0,0,0,0,0
"2265",1981-08-02,"Moyle",0,0,0,0,0
"2266",1981-08-02,"Newry & Mourne",0,0,0,0,0
"2267",1981-08-02,"Newtownabbey",0,0,0,0,0
"2268",1981-08-02,"North Down",0,0,0,0,0
"2269",1981-08-02,"Omagh",1,2,1,0,0
"2270",1981-08-02,"Other",1,301,1,0,0
"2271",1981-08-02,"Strabane",0,0,0,0,0
"2272",1981-08-09,"Antrim",0,0,0,0,0
"2273",1981-08-09,"Ards",0,0,0,0,0
"2274",1981-08-09,"Armagh",0,0,0,0,0
"2275",1981-08-09,"Ballymena",0,0,0,0,0
"2276",1981-08-09,"Ballymoney",0,0,0,0,0
"2277",1981-08-09,"Banbridge",0,0,0,0,0
"2278",1981-08-09,"Belfast",2,602,1,0,0
"2279",1981-08-09,"Carrickfergus",0,0,0,0,0
"2280",1981-08-09,"Castlereagh",0,0,0,0,0
"2281",1981-08-09,"Coleraine",0,0,0,0,0
"2282",1981-08-09,"Cookstown",0,0,0,0,0
"2283",1981-08-09,"Craigavon",0,0,0,0,0
"2284",1981-08-09,"Derry",1,101,1,0,0
"2285",1981-08-09,"Down",0,0,0,0,0
"2286",1981-08-09,"Dungannon",0,0,0,0,0
"2287",1981-08-09,"Fermanagh",0,0,0,0,0
"2288",1981-08-09,"Larne",0,0,0,0,0
"2289",1981-08-09,"Limavady",0,0,0,0,0
"2290",1981-08-09,"Lisburn",0,0,0,0,0
"2291",1981-08-09,"Magherafelt",0,0,0,0,0
"2292",1981-08-09,"Moyle",0,0,0,0,0
"2293",1981-08-09,"Newry & Mourne",0,0,0,0,0
"2294",1981-08-09,"Newtownabbey",0,0,0,0,0
"2295",1981-08-09,"North Down",0,0,0,0,0
"2296",1981-08-09,"Omagh",0,0,0,0,0
"2297",1981-08-09,"Other",0,0,0,0,0
"2298",1981-08-09,"Strabane",0,0,0,0,0
"2299",1981-08-16,"Antrim",0,0,0,0,0
"2300",1981-08-16,"Ards",0,0,0,0,0
"2301",1981-08-16,"Armagh",0,0,0,0,0
"2302",1981-08-16,"Ballymena",0,0,0,0,0
"2303",1981-08-16,"Ballymoney",0,0,0,0,0
"2304",1981-08-16,"Banbridge",0,0,0,0,0
"2305",1981-08-16,"Belfast",2,303,1,1,1
"2306",1981-08-16,"Carrickfergus",0,0,0,0,0
"2307",1981-08-16,"Castlereagh",0,0,0,0,0
"2308",1981-08-16,"Coleraine",0,0,0,0,0
"2309",1981-08-16,"Cookstown",0,0,0,0,0
"2310",1981-08-16,"Craigavon",0,0,0,0,0
"2311",1981-08-16,"Derry",1,301,1,0,0
"2312",1981-08-16,"Down",0,0,0,0,0
"2313",1981-08-16,"Dungannon",0,0,0,0,0
"2314",1981-08-16,"Fermanagh",0,0,0,0,0
"2315",1981-08-16,"Larne",0,0,0,0,0
"2316",1981-08-16,"Limavady",0,0,0,0,0
"2317",1981-08-16,"Lisburn",0,0,0,0,0
"2318",1981-08-16,"Magherafelt",0,0,0,0,0
"2319",1981-08-16,"Moyle",0,0,0,0,0
"2320",1981-08-16,"Newry & Mourne",0,0,0,0,0
"2321",1981-08-16,"Newtownabbey",0,0,0,0,0
"2322",1981-08-16,"North Down",0,0,0,0,1
"2323",1981-08-16,"Omagh",0,0,0,0,0
"2324",1981-08-16,"Other",0,0,0,0,0
"2325",1981-08-16,"Strabane",0,0,0,0,0
"2326",1981-08-23,"Antrim",0,0,0,0,0
"2327",1981-08-23,"Ards",0,0,0,0,0
"2328",1981-08-23,"Armagh",0,0,0,0,0
